UTC_TS,LEVEL,COMPONENT,MESSAGE
10:44:32.648,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45872,""quality"":192,""ts"":1722336272647}"
10:44:34.415,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:44:34.415,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45872,""quality"":192,""ts"":1722336272647}"
10:44:34.415,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45872,""quality"":192,""ts"":1722336272647}"
10:44:35.415,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:44:35.416,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":45851.85433333333,""quality"":192,""ts"":1722336270000}"
10:44:35.416,TRACE,Tag:/DV_AVG,"Historize, forced=false, data={""value"":45851.85433333333,""quality"":192,""ts"":1722336270000}"
10:44:35.416,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:44:35.416,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":45837,""quality"":192,""ts"":1722336270000}"
10:44:36.570,TRACE,ApiSession:WebUI,Call: 325 (system.errorCount)
10:44:36.570,TRACE,ApiSession:WebUI,Callback: 325
10:44:36.571,TRACE,ApiSession:WebUI,Call: 326 (system.getStandby)
10:44:36.571,TRACE,ApiSession:WebUI,Callback: 326
10:44:37.648,TRACE,Tag:/SImTag,"Data changed --> {""value"":45877,""quality"":192,""ts"":1722336277647}"
10:44:37.648,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45877,""quality"":192,""ts"":1722336277647}"
10:44:37.648,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45877,""quality"":192,""ts"":1722336277647}"
10:44:37.648,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45877,""quality"":192,""ts"":1722336277647}"
10:44:39.415,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:44:39.416,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45877,""quality"":192,""ts"":1722336277647}"
10:44:39.416,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45877,""quality"":192,""ts"":1722336277647}"
10:44:42.558,TRACE,ApiSession:WebUI,Call: 327 (system.errorCount)
10:44:42.559,TRACE,ApiSession:WebUI,Callback: 327
10:44:42.559,TRACE,ApiSession:WebUI,Call: 328 (system.getStandby)
10:44:42.559,TRACE,ApiSession:WebUI,Callback: 328
10:44:42.648,TRACE,Tag:/SImTag,"Data changed --> {""value"":45882,""quality"":192,""ts"":1722336282648}"
10:44:42.648,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45882,""quality"":192,""ts"":1722336282648}"
10:44:42.648,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45882,""quality"":192,""ts"":1722336282648}"
10:44:42.648,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45882,""quality"":192,""ts"":1722336282648}"
10:44:44.417,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:44:44.417,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45882,""quality"":192,""ts"":1722336282648}"
10:44:44.417,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45882,""quality"":192,""ts"":1722336282648}"
10:44:47.647,TRACE,Tag:/SImTag,"Data changed --> {""value"":45887,""quality"":192,""ts"":1722336287647}"
10:44:47.647,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45887,""quality"":192,""ts"":1722336287647}"
10:44:47.647,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45887,""quality"":192,""ts"":1722336287647}"
10:44:47.647,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45887,""quality"":192,""ts"":1722336287647}"
10:44:48.562,TRACE,ApiSession:WebUI,Call: 329 (system.errorCount)
10:44:48.562,TRACE,ApiSession:WebUI,Callback: 329
10:44:48.562,TRACE,ApiSession:WebUI,Call: 330 (system.getStandby)
10:44:48.563,TRACE,ApiSession:WebUI,Callback: 330
10:44:49.417,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:44:49.418,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45887,""quality"":192,""ts"":1722336287647}"
10:44:49.418,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45887,""quality"":192,""ts"":1722336287647}"
10:44:52.647,TRACE,Tag:/SImTag,"Data changed --> {""value"":45892,""quality"":192,""ts"":1722336292647}"
10:44:52.648,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45892,""quality"":192,""ts"":1722336292647}"
10:44:52.648,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45892,""quality"":192,""ts"":1722336292647}"
10:44:52.648,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45892,""quality"":192,""ts"":1722336292647}"
10:44:54.420,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:44:54.420,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45892,""quality"":192,""ts"":1722336292647}"
10:44:54.420,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45892,""quality"":192,""ts"":1722336292647}"
10:44:54.569,TRACE,ApiSession:WebUI,Call: 331 (system.errorCount)
10:44:54.569,TRACE,ApiSession:WebUI,Callback: 331
10:44:54.570,TRACE,ApiSession:WebUI,Call: 332 (system.getStandby)
10:44:54.570,TRACE,ApiSession:WebUI,Callback: 332
10:44:57.648,TRACE,Tag:/SImTag,"Data changed --> {""value"":45897,""quality"":192,""ts"":1722336297648}"
10:44:57.648,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45897,""quality"":192,""ts"":1722336297648}"
10:44:57.648,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45897,""quality"":192,""ts"":1722336297648}"
10:44:57.648,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45897,""quality"":192,""ts"":1722336297648}"
10:44:59.423,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:44:59.424,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45897,""quality"":192,""ts"":1722336297648}"
10:44:59.424,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45897,""quality"":192,""ts"":1722336297648}"
10:45:00.703,TRACE,ApiSession:WebUI,Call: 333 (system.errorCount)
10:45:00.703,TRACE,ApiSession:WebUI,Callback: 333
10:45:00.703,TRACE,ApiSession:WebUI,Call: 334 (system.getStandby)
10:45:00.703,TRACE,ApiSession:WebUI,Callback: 334
10:45:02.649,TRACE,Tag:/SImTag,"Data changed --> {""value"":45902,""quality"":192,""ts"":1722336302649}"
10:45:02.649,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45902,""quality"":192,""ts"":1722336302649}"
10:45:02.649,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45902,""quality"":192,""ts"":1722336302649}"
10:45:02.650,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45902,""quality"":192,""ts"":1722336302649}"
10:45:04.424,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:04.425,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45902,""quality"":192,""ts"":1722336302649}"
10:45:04.425,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45902,""quality"":192,""ts"":1722336302649}"
10:45:05.426,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:05.426,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":45881.85266666667,""quality"":192,""ts"":1722336300000}"
10:45:05.426,TRACE,Tag:/DV_AVG,"Historize, forced=false, data={""value"":45881.85266666667,""quality"":192,""ts"":1722336300000}"
10:45:05.426,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:05.426,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":45867,""quality"":192,""ts"":1722336300000}"
10:45:06.558,TRACE,ApiSession:WebUI,Call: 335 (system.errorCount)
10:45:06.559,TRACE,ApiSession:WebUI,Callback: 335
10:45:06.559,TRACE,ApiSession:WebUI,Call: 336 (system.getStandby)
10:45:06.559,TRACE,ApiSession:WebUI,Callback: 336
10:45:07.649,TRACE,Tag:/SImTag,"Data changed --> {""value"":45907,""quality"":192,""ts"":1722336307649}"
10:45:07.649,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45907,""quality"":192,""ts"":1722336307649}"
10:45:07.650,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45907,""quality"":192,""ts"":1722336307649}"
10:45:07.650,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45907,""quality"":192,""ts"":1722336307649}"
10:45:09.429,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:09.429,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45907,""quality"":192,""ts"":1722336307649}"
10:45:09.429,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45907,""quality"":192,""ts"":1722336307649}"
10:45:12.568,TRACE,ApiSession:WebUI,Call: 337 (system.errorCount)
10:45:12.569,TRACE,ApiSession:WebUI,Callback: 337
10:45:12.569,TRACE,ApiSession:WebUI,Call: 338 (system.getStandby)
10:45:12.569,TRACE,ApiSession:WebUI,Callback: 338
10:45:12.650,TRACE,Tag:/SImTag,"Data changed --> {""value"":45912,""quality"":192,""ts"":1722336312650}"
10:45:12.650,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45912,""quality"":192,""ts"":1722336312650}"
10:45:12.650,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45912,""quality"":192,""ts"":1722336312650}"
10:45:12.650,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45912,""quality"":192,""ts"":1722336312650}"
10:45:14.430,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:14.431,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45912,""quality"":192,""ts"":1722336312650}"
10:45:14.431,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45912,""quality"":192,""ts"":1722336312650}"
10:45:17.651,TRACE,Tag:/SImTag,"Data changed --> {""value"":45917,""quality"":192,""ts"":1722336317650}"
10:45:17.651,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45917,""quality"":192,""ts"":1722336317650}"
10:45:17.651,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45917,""quality"":192,""ts"":1722336317650}"
10:45:17.651,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45917,""quality"":192,""ts"":1722336317650}"
10:45:18.561,TRACE,ApiSession:WebUI,Call: 339 (system.errorCount)
10:45:18.561,TRACE,ApiSession:WebUI,Callback: 339
10:45:18.561,TRACE,ApiSession:WebUI,Call: 340 (system.getStandby)
10:45:18.561,TRACE,ApiSession:WebUI,Callback: 340
10:45:19.433,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:19.433,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45917,""quality"":192,""ts"":1722336317650}"
10:45:19.434,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45917,""quality"":192,""ts"":1722336317650}"
10:45:22.652,TRACE,Tag:/SImTag,"Data changed --> {""value"":45922,""quality"":192,""ts"":1722336322651}"
10:45:22.652,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45922,""quality"":192,""ts"":1722336322651}"
10:45:22.652,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45922,""quality"":192,""ts"":1722336322651}"
10:45:22.652,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45922,""quality"":192,""ts"":1722336322651}"
10:45:23.569,TRACE,ApiSession:WebUI,Call: 341 (system.errorCount)
10:45:23.569,TRACE,ApiSession:WebUI,Callback: 341
10:45:23.570,TRACE,ApiSession:WebUI,Call: 342 (system.getStandby)
10:45:23.570,TRACE,ApiSession:WebUI,Callback: 342
10:45:24.436,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:24.436,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45922,""quality"":192,""ts"":1722336322651}"
10:45:24.436,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45922,""quality"":192,""ts"":1722336322651}"
10:45:27.653,TRACE,Tag:/SImTag,"Data changed --> {""value"":45927,""quality"":192,""ts"":1722336327652}"
10:45:27.653,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45927,""quality"":192,""ts"":1722336327652}"
10:45:27.653,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45927,""quality"":192,""ts"":1722336327652}"
10:45:27.653,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45927,""quality"":192,""ts"":1722336327652}"
10:45:29.438,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:29.438,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45927,""quality"":192,""ts"":1722336327652}"
10:45:29.438,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45927,""quality"":192,""ts"":1722336327652}"
10:45:29.573,TRACE,ApiSession:WebUI,Call: 343 (system.errorCount)
10:45:29.573,TRACE,ApiSession:WebUI,Callback: 343
10:45:29.573,TRACE,ApiSession:WebUI,Call: 344 (system.getStandby)
10:45:29.573,TRACE,ApiSession:WebUI,Callback: 344
10:45:31.208,TRACE,ApiSession:WebUI,Call: 345 (module.details)
10:45:31.209,TRACE,ApiSession:WebUI,Callback: 345
10:45:32.653,TRACE,Tag:/SImTag,"Data changed --> {""value"":45932,""quality"":192,""ts"":1722336332653}"
10:45:32.654,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45932,""quality"":192,""ts"":1722336332653}"
10:45:32.654,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45932,""quality"":192,""ts"":1722336332653}"
10:45:32.654,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45932,""quality"":192,""ts"":1722336332653}"
10:45:32.899,TRACE,ApiSession:WebUI,Call: 346 (system.status)
10:45:32.900,TRACE,ApiSession:WebUI,Callback: 346
10:45:34.440,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:34.440,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45932,""quality"":192,""ts"":1722336332653}"
10:45:34.440,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45932,""quality"":192,""ts"":1722336332653}"
10:45:34.594,TRACE,ApiSession:WebUI,Call: 347 (system.errorCount)
10:45:34.595,TRACE,ApiSession:WebUI,Callback: 347
10:45:34.595,TRACE,ApiSession:WebUI,Call: 348 (system.getStandby)
10:45:34.595,TRACE,ApiSession:WebUI,Callback: 348
10:45:35.441,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:35.441,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":45911.849833333334,""quality"":192,""ts"":1722336330000}"
10:45:35.441,TRACE,Tag:/DV_AVG,"Historize, forced=false, data={""value"":45911.849833333334,""quality"":192,""ts"":1722336330000}"
10:45:35.441,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:35.441,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":45897,""quality"":192,""ts"":1722336330000}"
10:45:37.654,TRACE,Tag:/SImTag,"Data changed --> {""value"":45937,""quality"":192,""ts"":1722336337654}"
10:45:37.654,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45937,""quality"":192,""ts"":1722336337654}"
10:45:37.654,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45937,""quality"":192,""ts"":1722336337654}"
10:45:37.654,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45937,""quality"":192,""ts"":1722336337654}"
10:45:38.568,TRACE,ApiSession:WebUI,Call: 349 (system.status)
10:45:38.569,TRACE,ApiSession:WebUI,Callback: 349
10:45:39.444,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:39.444,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45937,""quality"":192,""ts"":1722336337654}"
10:45:39.444,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45937,""quality"":192,""ts"":1722336337654}"
10:45:40.566,TRACE,ApiSession:WebUI,Call: 350 (system.errorCount)
10:45:40.567,TRACE,ApiSession:WebUI,Callback: 350
10:45:40.567,TRACE,ApiSession:WebUI,Call: 351 (system.getStandby)
10:45:40.568,TRACE,ApiSession:WebUI,Callback: 351
10:45:42.654,TRACE,Tag:/SImTag,"Data changed --> {""value"":45942,""quality"":192,""ts"":1722336342654}"
10:45:42.654,TRACE,Tag:/SImTag,"Historize, forced=false, data={""value"":45942,""quality"":192,""ts"":1722336342654}"
10:45:42.655,TRACE,Tag:/Group/_r,"Data changed --> {""value"":45942,""quality"":192,""ts"":1722336342654}"
10:45:42.655,TRACE,Tag:/Group/_r,"Historize, forced=false, data={""value"":45942,""quality"":192,""ts"":1722336342654}"
10:45:44.448,TRACE,ApiSession:DerivedTags,Call: <null> (tag.update)
10:45:44.448,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":45942,""quality"":192,""ts"":1722336342654}"
10:45:44.448,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, forced=false, data={""value"":45942,""quality"":192,""ts"":1722336342654}"
